InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,DayOfWeek,PriceDiff,PriceDiffNote,InvoiceMonth
552964,22083,PAPER CHAIN KIT RETROSPOT,6,2011-05-12 13:05:00,2.95,16057,United Kingdom,17.700000000000003,Thursday,0.0,,2011-05-01
562881,16161P,WRAP ENGLISH ROSE ,25,2011-08-10 10:57:00,0.42,15632,United Kingdom,10.5,Wednesday,0.0,,2011-08-01
555517,23206,LUNCH BAG APPLE DESIGN,10,2011-06-05 10:54:00,1.65,13131,United Kingdom,16.5,Sunday,0.0,,2011-06-01
544810,22379,RECYCLING BAG RETROSPOT ,10,2011-02-23 15:53:00,2.1,17675,United Kingdom,21.0,Wednesday,,First entry,2011-02-01
547906,22433,WATERING CAN GREEN DINOSAUR,1,2011-03-28 12:13:00,1.95,14410,United Kingdom,1.95,Monday,0.0,,2011-03-01
536397,35004B,SET OF 3 BLACK FLYING DUCKS,12,2010-12-01 10:51:00,4.65,17924,United Kingdom,55.800000000000004,Wednesday,,First entry,2010-12-01
542269,22469,HEART OF WICKER SMALL,12,2011-01-27 09:33:00,1.65,14442,Channel Islands,19.799999999999997,Thursday,0.0,,2011-01-01
577508,22231,JIGSAW TREE WITH BIRDHOUSE,4,2011-11-20 12:45:00,0.59,18127,United Kingdom,2.36,Sunday,,First entry,2011-11-01
554986,84596F,SMALL MARSHMALLOWS PINK BOWL,24,2011-05-29 12:35:00,0.42,14451,United Kingdom,10.08,Sunday,0.0,,2011-05-01
555853,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,1,2011-06-07 13:44:00,3.75,14375,United Kingdom,3.75,Tuesday,,First entry,2011-06-01
544919,20726,LUNCH BAG WOODLAND,10,2011-02-24 16:31:00,1.65,13725,United Kingdom,16.5,Thursday,0.0,,2011-02-01
554603,22996,TRAVEL CARD WALLET VINTAGE TICKET,1,2011-05-25 11:14:00,0.42,14593,United Kingdom,0.42,Wednesday,0.0,,2011-05-01
580221,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-12-02 12:13:00,1.25,14092,United Kingdom,15.0,Friday,0.0,,2011-12-01
569714,20973,12 PENCIL SMALL TUBE WOODLAND,1,2011-10-05 17:28:00,0.65,18033,United Kingdom,0.65,Wednesday,0.0,,2011-10-01
579145,16236,KITTY PENCIL ERASERS,1,2011-11-28 13:13:00,0.21,14597,United Kingdom,0.21,Monday,,First entry,2011-11-01
557208,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-06-17 11:38:00,1.25,16172,United Kingdom,15.0,Friday,,First entry,2011-06-01
567297,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,2011-09-19 12:27:00,0.83,15594,United Kingdom,9.959999999999999,Monday,,First entry,2011-09-01
566847,20727,LUNCH BAG  BLACK SKULL.,2,2011-09-15 11:57:00,1.65,15005,United Kingdom,3.3,Thursday,0.0,,2011-09-01
559791,22727,ALARM CLOCK BAKELIKE RED ,4,2011-07-12 12:24:00,3.75,17675,United Kingdom,15.0,Tuesday,0.0,,2011-07-01
544450,21907,I'M ON HOLIDAY METAL SIGN,3,2011-02-20 12:23:00,2.1,17811,United Kingdom,6.300000000000001,Sunday,,First entry,2011-02-01
568346,21155,RED RETROSPOT PEG BAG,1,2011-09-26 15:28:00,4.96,14096,United Kingdom,4.96,Monday,2.41,,2011-09-01
537440,21617,4 LILY  BOTANICAL DINNER CANDLES,12,2010-12-06 17:16:00,3.75,17869,United Kingdom,45.0,Monday,,First entry,2010-12-01
566025,22729,ALARM CLOCK BAKELIKE ORANGE,1,2011-09-08 12:55:00,3.75,17634,United Kingdom,3.75,Thursday,0.0,,2011-09-01
575753,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-11-11 10:41:00,4.95,17841,United Kingdom,4.95,Friday,0.7000000000000002,,2011-11-01
580960,35095A,BLUE VICTORIAN FABRIC OVAL BOX,3,2011-12-06 14:35:00,0.42,16016,United Kingdom,1.26,Tuesday,,First entry,2011-12-01
553576,20719,WOODLAND CHARLOTTE BAG,20,2011-05-18 10:29:00,0.85,14282,United Kingdom,17.0,Wednesday,0.0,,2011-05-01
538518,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2010-12-12 16:14:00,4.95,14505,United Kingdom,9.9,Sunday,0.0,,2010-12-01
574062,22680,FRENCH BLUE METAL DOOR SIGN 5,10,2011-11-02 14:30:00,1.25,17675,United Kingdom,12.5,Wednesday,0.0,,2011-11-01
575969,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,4,2011-11-13 12:47:00,1.25,13571,United Kingdom,5.0,Sunday,0.0,,2011-11-01
576213,M,Manual,1,2011-11-14 12:47:00,1.25,18117,United Kingdom,1.25,Monday,-0.25,,2011-11-01
558115,22678,FRENCH BLUE METAL DOOR SIGN 3,10,2011-06-27 08:50:00,1.25,16003,United Kingdom,12.5,Monday,0.0,,2011-06-01
566315,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-09-12 10:01:00,0.55,15392,United Kingdom,13.200000000000001,Monday,0.0,,2011-09-01
574670,23389,SPACEBOY MINI BACKPACK,1,2011-11-06 12:20:00,4.15,12838,United Kingdom,4.15,Sunday,0.0,,2011-11-01
541238,15056BL,EDWARDIAN PARASOL BLACK,2,2011-01-16 10:42:00,5.95,16746,United Kingdom,11.9,Sunday,,First entry,2011-01-01
547075,22918,HERB MARKER PARSLEY,12,2011-03-20 14:35:00,0.65,15288,United Kingdom,7.800000000000001,Sunday,0.0,,2011-03-01
570180,22568,FELTCRAFT CUSHION OWL,4,2011-10-07 14:28:00,3.75,17509,United Kingdom,15.0,Friday,0.0,,2011-10-01
546084,21746,SMALL RED RETROSPOT WINDMILL,12,2011-03-09 11:28:00,1.25,14112,United Kingdom,15.0,Wednesday,,First entry,2011-03-01
548612,21972,SET OF 36 DINOSAUR PAPER DOILIES,2,2011-04-01 11:34:00,1.45,13137,United Kingdom,2.9,Friday,,First entry,2011-04-01
576326,23100,SILVER BELLS TABLE DECORATION,1,2011-11-14 15:18:00,1.25,16504,United Kingdom,1.25,Monday,0.20999999999999996,,2011-11-01
581123,21411,GINGHAM HEART  DOORSTOP RED,8,2011-12-07 12:34:00,1.95,15750,United Kingdom,15.6,Wednesday,0.0,,2011-12-01
568990,22077,6 RIBBONS RUSTIC CHARM,12,2011-09-29 16:42:00,1.95,15933,United Kingdom,23.4,Thursday,0.0,,2011-09-01
572280,21790,VINTAGE SNAP CARDS,4,2011-10-23 11:05:00,0.85,16007,United Kingdom,3.4,Sunday,0.0,,2011-10-01
537375,21975,PACK OF 60 DINOSAUR CAKE CASES,6,2010-12-06 12:55:00,0.55,17019,United Kingdom,3.3000000000000003,Monday,,First entry,2010-12-01
577050,23210,WHITE ROCKING HORSE HAND PAINTED,24,2011-11-17 13:59:00,1.25,14191,United Kingdom,30.0,Thursday,,First entry,2011-11-01
578031,22835,HOT WATER BOTTLE I AM SO POORLY,4,2011-11-22 13:41:00,4.95,15796,United Kingdom,19.8,Tuesday,0.0,,2011-11-01
578850,22094,RED RETROSPOT TISSUE BOX,8,2011-11-27 10:47:00,0.39,13571,United Kingdom,3.12,Sunday,0.0,,2011-11-01
566737,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-09-14 14:26:00,1.65,13430,United Kingdom,19.799999999999997,Wednesday,0.0,,2011-09-01
561603,23288,GREEN VINTAGE SPOT BEAKER,12,2011-07-28 12:06:00,0.85,14855,United Kingdom,10.2,Thursday,0.0,,2011-07-01
560527,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,2,2011-07-19 11:57:00,4.95,15727,United Kingdom,9.9,Tuesday,0.0,,2011-07-01
539662,22837,HOT WATER BOTTLE BABUSHKA ,8,2010-12-21 10:18:00,4.65,14135,United Kingdom,37.2,Tuesday,0.0,,2010-12-01
551733,22502,PICNIC BASKET WICKER SMALL,4,2011-05-04 10:15:00,5.95,13012,United Kingdom,23.8,Wednesday,0.0,,2011-05-01
561033,23109,PACK OF SIX LED TEA LIGHTS,6,2011-07-24 11:40:00,2.89,14443,United Kingdom,17.34,Sunday,,First entry,2011-07-01
547925,22961,JAM MAKING SET PRINTED,24,2011-03-28 13:57:00,1.45,12481,Germany,34.8,Monday,0.0,,2011-03-01
568346,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,3,2011-09-26 15:28:00,3.29,14096,United Kingdom,9.870000000000001,Monday,0.33999999999999986,,2011-09-01
566495,21504,SKULLS GREETING CARD,12,2011-09-13 11:14:00,0.42,15529,United Kingdom,5.04,Tuesday,,First entry,2011-09-01
578088,85194L,HANGING SPRING FLOWER EGG LARGE,11,2011-11-22 16:47:00,0.85,16376,United Kingdom,9.35,Tuesday,0.0,,2011-11-01
571913,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-10-19 15:29:00,3.75,18210,United Kingdom,15.0,Wednesday,0.0,,2011-10-01
552710,23208,LUNCH BAG VINTAGE LEAF DESIGN,20,2011-05-11 07:35:00,1.65,13098,United Kingdom,33.0,Wednesday,,First entry,2011-05-01
539042,22969,HOMEMADE JAM SCENTED CANDLES,12,2010-12-15 15:37:00,1.45,15062,United Kingdom,17.4,Wednesday,,First entry,2010-12-01
568173,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,2011-09-25 13:16:00,1.95,16187,United Kingdom,23.4,Sunday,,First entry,2011-09-01
557427,23242,TREASURE TIN BUFFALO BILL ,6,2011-06-20 12:14:00,2.08,12429,Denmark,12.48,Monday,,First entry,2011-06-01
564049,10133,COLOURING PENCILS BROWN TUBE,10,2011-08-22 13:30:00,0.42,17585,United Kingdom,4.2,Monday,0.0,,2011-08-01
571909,21117,BLOND DOLL DOORSTOP,2,2011-10-19 15:08:00,1.25,15006,United Kingdom,2.5,Wednesday,,First entry,2011-10-01
545682,22988,SOLDIERS EGG CUP ,3,2011-03-06 11:39:00,1.25,14701,United Kingdom,3.75,Sunday,0.0,,2011-03-01
576089,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-11-14 08:56:00,3.75,17663,United Kingdom,15.0,Monday,0.0,,2011-11-01
545719,21166,COOK WITH WINE METAL SIGN ,12,2011-03-07 10:28:00,2.08,13344,United Kingdom,24.96,Monday,0.13000000000000012,,2011-03-01
541258,22470,HEART OF WICKER LARGE,6,2011-01-16 15:30:00,2.95,13634,United Kingdom,17.700000000000003,Sunday,0.0,,2011-01-01
551142,21222,SET/4 BADGES BEETLES,3,2011-04-26 13:22:00,1.25,17613,United Kingdom,3.75,Tuesday,,First entry,2011-04-01
563924,21114,LAVENDER SCENTED FABRIC HEART,10,2011-08-21 14:32:00,1.25,15984,United Kingdom,12.5,Sunday,0.0,,2011-08-01
564061,22384,LUNCH BAG PINK POLKADOT,4,2011-08-22 14:38:00,1.65,14505,United Kingdom,6.6,Monday,0.0,,2011-08-01
541794,22386,JUMBO BAG PINK POLKADOT,2,2011-01-21 13:21:00,1.95,17238,United Kingdom,3.9,Friday,,First entry,2011-01-01
560265,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-07-17 13:48:00,1.25,17863,United Kingdom,30.0,Sunday,0.0,,2011-07-01
581476,23002,TRAVEL CARD WALLET SKULLS,24,2011-12-09 08:48:00,0.42,12433,Norway,10.08,Friday,0.0,,2011-12-01
576598,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2011-11-15 15:05:00,4.25,13437,United Kingdom,17.0,Tuesday,0.8599999999999999,,2011-11-01
577057,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,2011-11-17 14:26:00,4.25,12748,United Kingdom,4.25,Thursday,0.0,,2011-11-01
575211,22629,SPACEBOY LUNCH BOX ,2,2011-11-09 10:39:00,1.95,17377,United Kingdom,3.9,Wednesday,0.0,,2011-11-01
550033,20712,JUMBO BAG WOODLAND ANIMALS,2,2011-04-14 11:45:00,2.08,15005,United Kingdom,4.16,Thursday,0.13000000000000012,,2011-04-01
567170,22950,36 DOILIES VINTAGE CHRISTMAS,6,2011-09-18 12:40:00,1.45,13566,United Kingdom,8.7,Sunday,0.0,,2011-09-01
575491,21166,COOK WITH WINE METAL SIGN ,2,2011-11-09 17:47:00,2.08,15531,United Kingdom,4.16,Wednesday,0.0,,2011-11-01
569846,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2011-10-06 13:42:00,2.08,13422,United Kingdom,20.8,Thursday,0.0,,2011-10-01
562044,22711,WRAP CIRCUS PARADE,25,2011-08-02 10:24:00,0.42,16607,United Kingdom,10.5,Tuesday,,First entry,2011-08-01
578818,47593B,SCOTTIE DOGS BABY BIB,3,2011-11-25 13:47:00,0.39,17920,United Kingdom,1.17,Friday,,First entry,2011-11-01
563753,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-08-19 10:51:00,1.25,12513,France,30.0,Friday,0.0,,2011-08-01
571033,23158,SET OF 5 LUCKY CAT MAGNETS ,12,2011-10-13 12:46:00,2.08,14251,United Kingdom,24.96,Thursday,0.0,,2011-10-01
552290,20983,12 PENCILS TALL TUBE RED RETROSPOT,2,2011-05-08 13:32:00,0.85,16007,United Kingdom,1.7,Sunday,,First entry,2011-05-01
550838,20723,STRAWBERRY CHARLOTTE BAG,2,2011-04-21 11:31:00,0.85,14577,United Kingdom,1.7,Thursday,0.0,,2011-04-01
549989,82600,NO SINGING METAL SIGN,6,2011-04-13 16:58:00,2.1,13221,United Kingdom,12.600000000000001,Wednesday,0.0,,2011-04-01
541244,22116,METAL SIGN HIS DINNER IS SERVED,1,2011-01-16 12:35:00,2.95,15535,United Kingdom,2.95,Sunday,,First entry,2011-01-01
549720,22433,WATERING CAN GREEN DINOSAUR,1,2011-04-11 15:25:00,1.95,14606,United Kingdom,1.95,Monday,0.0,,2011-04-01
563917,22961,JAM MAKING SET PRINTED,4,2011-08-21 13:46:00,1.45,14572,United Kingdom,5.8,Sunday,0.0,,2011-08-01
560261,22090,PAPER BUNTING RETROSPOT,10,2011-07-17 13:35:00,2.95,12841,United Kingdom,29.5,Sunday,0.0,,2011-07-01
545327,22620,4 TRADITIONAL SPINNING TOPS,6,2011-03-01 15:16:00,1.25,13166,United Kingdom,7.5,Tuesday,,First entry,2011-03-01
580635,23263,SET OF 3 WOODEN HEART DECORATIONS,2,2011-12-05 12:30:00,1.25,14649,United Kingdom,2.5,Monday,0.0,,2011-12-01
559424,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,18,2011-07-08 12:14:00,0.85,18121,United Kingdom,15.299999999999999,Friday,,First entry,2011-07-01
550016,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,12,2011-04-14 10:54:00,2.95,15416,United Kingdom,35.400000000000006,Thursday,0.0,,2011-04-01
558063,85099F,JUMBO BAG STRAWBERRY,1,2011-06-24 15:28:00,2.08,16395,United Kingdom,2.08,Friday,0.0,,2011-06-01
550974,21936,RED RETROSPOT PICNIC BAG,5,2011-04-21 17:10:00,2.95,13862,United Kingdom,14.75,Thursday,0.0,,2011-04-01
578809,22810,SET OF 6 T-LIGHTS SNOWMEN,6,2011-11-25 13:23:00,2.95,13048,United Kingdom,17.700000000000003,Friday,0.0,,2011-11-01
547938,21613,S/12 VANILLA  BOTANICAL T-LIGHTS,6,2011-03-28 14:33:00,2.95,13901,United Kingdom,17.700000000000003,Monday,,First entry,2011-03-01
537653,84596J,MIXED NUTS LIGHT GREEN BOWL,1,2010-12-07 15:54:00,1.25,17897,United Kingdom,1.25,Tuesday,,First entry,2010-12-01
571912,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-10-19 15:26:00,0.55,17512,United Kingdom,13.200000000000001,Wednesday,0.0,,2011-10-01
578943,22555,PLASTERS IN TIN STRONGMAN,6,2011-11-27 13:35:00,1.65,15009,United Kingdom,9.899999999999999,Sunday,0.0,,2011-11-01
548708,22197,SMALL POPCORN HOLDER,22,2011-04-03 12:41:00,0.85,13269,United Kingdom,18.7,Sunday,0.0,,2011-04-01
576692,23202,JUMBO BAG VINTAGE LEAF,10,2011-11-16 12:21:00,2.08,17412,United Kingdom,20.8,Wednesday,0.0,,2011-11-01
555845,22532,MAGIC DRAWING SLATE LEAP FROG ,1,2011-06-07 13:19:00,0.42,17015,United Kingdom,0.42,Tuesday,0.0,,2011-06-01
539831,85049G,CHOCOLATE BOX RIBBONS ,1,2010-12-22 13:17:00,1.25,14606,United Kingdom,1.25,Wednesday,,First entry,2010-12-01
537133,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,2010-12-05 12:29:00,1.45,18156,United Kingdom,1.45,Sunday,0.0,,2010-12-01
572230,21824,PAINTED METAL STAR WITH HOLLY BELLS,24,2011-10-21 14:29:00,0.39,15740,United Kingdom,9.36,Friday,-1.06,,2011-10-01
572225,22816,CARD MOTORBIKE SANTA,12,2011-10-21 13:50:00,0.42,13157,United Kingdom,5.04,Friday,0.0,,2011-10-01
543484,21242,RED RETROSPOT PLATE ,8,2011-02-09 10:11:00,1.69,12721,France,13.52,Wednesday,,First entry,2011-02-01
568654,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,12,2011-09-28 12:20:00,0.85,14911,EIRE,10.2,Wednesday,0.0,,2011-09-01
572050,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,2,2011-10-20 12:23:00,0.55,17346,United Kingdom,1.1,Thursday,0.0,,2011-10-01
539261,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2010-12-16 14:34:00,0.42,15620,United Kingdom,10.08,Thursday,,First entry,2010-12-01
550630,79030D,TUMBLER BAROQUE,24,2011-04-19 14:49:00,0.39,14298,United Kingdom,9.36,Tuesday,,First entry,2011-04-01
541518,22451,SILK PURSE BABUSHKA RED,6,2011-01-19 09:05:00,3.35,12451,Switzerland,20.1,Wednesday,,First entry,2011-01-01
565329,20777,CHRYSANTHEMUM NOTEBOOK,1,2011-09-02 13:54:00,1.65,14606,United Kingdom,1.65,Friday,,First entry,2011-09-01
569012,23320,GIANT 50'S CHRISTMAS CRACKER,12,2011-09-30 08:18:00,2.89,15187,United Kingdom,34.68,Friday,,First entry,2011-09-01
550052,20717,STRAWBERRY SHOPPER BAG,10,2011-04-14 12:00:00,1.25,17068,United Kingdom,12.5,Thursday,0.0,,2011-04-01
552806,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-05-11 12:36:00,1.25,15729,United Kingdom,15.0,Wednesday,,First entry,2011-05-01
536985,22113,GREY HEART HOT WATER BOTTLE,4,2010-12-03 14:40:00,3.75,15373,United Kingdom,15.0,Friday,,First entry,2010-12-01
549729,85059,FRENCH ENAMEL WATER BASIN,2,2011-04-11 16:17:00,3.75,13634,United Kingdom,7.5,Monday,2.5,,2011-04-01
574893,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2011-11-07 14:40:00,2.95,18036,United Kingdom,2.95,Monday,0.0,,2011-11-01
578323,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1,2011-11-23 17:19:00,6.75,15743,United Kingdom,6.75,Wednesday,0.0,,2011-11-01
561007,23120,PACK OF 6 SMALL FRUIT STRAWS,24,2011-07-22 15:21:00,0.42,15640,United Kingdom,10.08,Friday,0.0,,2011-07-01
570516,22716,CARD CIRCUS PARADE,12,2011-10-11 10:39:00,0.42,14121,United Kingdom,5.04,Tuesday,,First entry,2011-10-01
571909,22098,BOUDOIR SQUARE TISSUE BOX,1,2011-10-19 15:08:00,0.39,15006,United Kingdom,0.39,Wednesday,-0.86,,2011-10-01
574530,21817,GLITTER CHRISTMAS TREE,10,2011-11-04 14:07:00,0.39,16887,United Kingdom,3.9000000000000004,Friday,-0.45999999999999996,,2011-11-01
566580,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-09-13 13:46:00,1.95,12822,United Kingdom,15.6,Tuesday,0.0,,2011-09-01
571053,23035,DRAWER KNOB CERAMIC IVORY,6,2011-10-13 13:53:00,1.45,12631,Finland,8.7,Thursday,,First entry,2011-10-01
541552,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-01-19 11:15:00,3.25,15039,United Kingdom,6.5,Wednesday,0.0,,2011-01-01
547805,22325,MOBILE VINTAGE HEARTS ,3,2011-03-25 13:35:00,4.95,13327,United Kingdom,14.850000000000001,Friday,,First entry,2011-03-01
550781,84597C,RETRO PINK BALL ASHTRAY ,12,2011-04-20 13:43:00,1.25,13097,United Kingdom,15.0,Wednesday,,First entry,2011-04-01
571461,84596G,SMALL CHOCOLATES PINK BOWL,1,2011-10-17 14:12:00,0.42,16932,United Kingdom,0.42,Monday,,First entry,2011-10-01
555626,22189,CREAM HEART CARD HOLDER,8,2011-06-06 11:55:00,3.95,16103,United Kingdom,31.6,Monday,,First entry,2011-06-01
545901,22359,GLASS JAR KINGS CHOICE,2,2011-03-07 17:52:00,2.95,15834,United Kingdom,5.9,Monday,,First entry,2011-03-01
546230,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-03-10 12:26:00,2.95,13871,United Kingdom,17.700000000000003,Thursday,0.0,,2011-03-01
542607,22335,HEART DECORATION PAINTED ZINC ,1,2011-01-30 13:48:00,0.65,13148,United Kingdom,0.65,Sunday,,First entry,2011-01-01
567343,47566,PARTY BUNTING,4,2011-09-19 15:21:00,4.95,17628,United Kingdom,19.8,Monday,0.0,,2011-09-01
569127,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,2011-09-30 13:31:00,3.75,15903,United Kingdom,90.0,Friday,,First entry,2011-09-01
560268,23298,SPOTTY BUNTING,9,2011-07-17 14:07:00,4.95,13880,United Kingdom,44.550000000000004,Sunday,0.0,,2011-07-01
556455,23159,SET OF 5 PANCAKE DAY MAGNETS,12,2011-06-10 16:46:00,2.08,15856,United Kingdom,24.96,Friday,,First entry,2011-06-01
578028,22273,FELTCRAFT DOLL MOLLY,1,2011-11-22 13:30:00,2.95,17371,United Kingdom,2.95,Tuesday,0.0,,2011-11-01
552830,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,24,2011-05-11 13:49:00,1.65,15187,United Kingdom,39.599999999999994,Wednesday,,First entry,2011-05-01
571841,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,2011-10-19 12:21:00,0.85,17625,United Kingdom,2.55,Wednesday,0.0,,2011-10-01
575139,23214,JINGLE BELL HEART ANTIQUE GOLD,12,2011-11-08 15:26:00,2.08,16863,United Kingdom,24.96,Tuesday,,First entry,2011-11-01
572182,15036,ASSORTED COLOURS SILK FAN,24,2011-10-21 10:32:00,0.83,13588,United Kingdom,19.919999999999998,Friday,0.0,,2011-10-01
578683,20764,ABSTRACT CIRCLES SKETCHBOOK ,4,2011-11-25 08:55:00,3.75,15134,United Kingdom,15.0,Friday,0.0,,2011-11-01
537852,21849,SILVER DIAMANTE PEN IN GIFT BOX,12,2010-12-08 15:56:00,4.95,17340,United Kingdom,59.400000000000006,Wednesday,,First entry,2010-12-01
578947,22175,PINK OWL SOFT TOY,6,2011-11-27 13:49:00,2.95,14547,United Kingdom,17.700000000000003,Sunday,0.0,,2011-11-01
565437,84378,SET OF 3 HEART COOKIE CUTTERS,3,2011-09-04 13:48:00,1.45,17050,United Kingdom,4.35,Sunday,0.19999999999999996,,2011-09-01
567140,21755,LOVE BUILDING BLOCK WORD,3,2011-09-16 14:47:00,6.25,15410,United Kingdom,18.75,Friday,0.2999999999999998,,2011-09-01
578278,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-11-23 13:51:00,4.15,12748,United Kingdom,24.900000000000002,Wednesday,0.0,,2011-11-01
572744,22568,FELTCRAFT CUSHION OWL,8,2011-10-25 16:14:00,3.75,14085,United Kingdom,30.0,Tuesday,0.0,,2011-10-01
555523,22082,RIBBON REEL STRIPES DESIGN ,10,2011-06-05 11:36:00,1.65,12468,Germany,16.5,Sunday,0.0,,2011-06-01
551564,21042,RED RETROSPOT APRON ,3,2011-05-03 10:56:00,5.95,16609,United Kingdom,17.85,Tuesday,,First entry,2011-05-01
568227,22514,CHILDS GARDEN SPADE BLUE,1,2011-09-26 10:57:00,2.1,17841,United Kingdom,2.1,Monday,0.0,,2011-09-01
565324,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-09-02 13:18:00,2.95,13232,United Kingdom,2.95,Friday,0.0,,2011-09-01
555820,10133,COLOURING PENCILS BROWN TUBE,20,2011-06-07 12:01:00,0.42,16133,United Kingdom,8.4,Tuesday,-0.43,,2011-06-01
563848,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,6,2011-08-19 14:57:00,4.25,14911,EIRE,25.5,Friday,0.0,,2011-08-01
563617,84997B,CHILDRENS CUTLERY RETROSPOT RED ,8,2011-08-18 09:45:00,4.15,15301,United Kingdom,33.2,Thursday,0.0,,2011-08-01
575628,22533,MAGIC DRAWING SLATE BAKE A CAKE ,1,2011-11-10 13:31:00,0.42,12844,United Kingdom,0.42,Thursday,,First entry,2011-11-01
559061,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,3,2011-07-06 10:04:00,2.1,17220,United Kingdom,6.300000000000001,Wednesday,0.0,,2011-07-01
579539,23175,REGENCY MILK JUG PINK ,4,2011-11-30 10:06:00,3.25,14911,EIRE,13.0,Wednesday,0.0,,2011-11-01
546317,22819,"BIRTHDAY CARD, RETRO SPOT",12,2011-03-11 09:07:00,0.42,14913,United Kingdom,5.04,Friday,0.0,,2011-03-01
566772,23120,PACK OF 6 SMALL FRUIT STRAWS,24,2011-09-15 09:41:00,0.42,13107,United Kingdom,10.08,Thursday,0.0,,2011-09-01
563578,22470,HEART OF WICKER LARGE,12,2011-08-17 15:11:00,2.95,12949,United Kingdom,35.400000000000006,Wednesday,0.0,,2011-08-01
578117,21900,"KEY FOB , SHED",24,2011-11-23 10:01:00,0.65,14334,United Kingdom,15.600000000000001,Wednesday,0.0,,2011-11-01
575117,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-11-08 14:22:00,4.95,12748,United Kingdom,4.95,Tuesday,0.0,,2011-11-01
549742,22995,TRAVEL CARD WALLET SUKI,24,2011-04-12 10:01:00,0.42,12910,United Kingdom,10.08,Tuesday,,First entry,2011-04-01
542102,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-01-25 13:26:00,0.55,12744,Singapore,13.200000000000001,Tuesday,,First entry,2011-01-01
566345,21328,BALLOONS  WRITING SET ,8,2011-09-12 12:27:00,1.65,17685,United Kingdom,13.2,Monday,0.0,,2011-09-01
544192,22090,PAPER BUNTING RETROSPOT,6,2011-02-16 16:58:00,2.95,13089,United Kingdom,17.700000000000003,Wednesday,0.0,,2011-02-01
578251,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2011-11-23 12:45:00,0.85,15993,United Kingdom,10.2,Wednesday,0.0,,2011-11-01
544668,22470,HEART OF WICKER LARGE,6,2011-02-22 15:14:00,2.95,16573,United Kingdom,17.700000000000003,Tuesday,0.0,,2011-02-01
577504,22400,MAGNETS PACK OF 4 HOME SWEET HOME,6,2011-11-20 12:36:00,0.39,14159,United Kingdom,2.34,Sunday,,First entry,2011-11-01
544103,22521,CHILDS GARDEN TROWEL PINK,1,2011-02-16 10:33:00,0.85,17961,United Kingdom,0.85,Wednesday,,First entry,2011-02-01
562574,21908,CHOCOLATE THIS WAY METAL SIGN,2,2011-08-07 12:42:00,2.1,14903,United Kingdom,4.2,Sunday,0.0,,2011-08-01
576888,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2011-11-16 17:16:00,1.45,14948,United Kingdom,17.4,Wednesday,0.0,,2011-11-01
550196,84991,60 TEATIME FAIRY CAKE CASES,6,2011-04-15 10:09:00,0.55,14796,United Kingdom,3.3000000000000003,Friday,0.0,,2011-04-01
